Time:,3:22:14.021763,Eff. time:,"4 days, 11:51:28.696416",Size:,10000,Cores:,32,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch size,Learning rate
0.4022139608860016,2,200,250,0.0001
0.057169005274772644,2,200,250,0.0002
0.05226140841841698,2,200,250,0.0004
0.039274912327528,2,200,250,0.001
0.032915450632572174,2,200,250,0.002
0.040358442813158035,2,200,250,0.004
0.0413268618285656,2,200,250,0.01
0.04555559530854225,2,200,250,0.02
0.028554420918226242,2,200,250,0.04
0.07268073409795761,2,200,250,0.1
0.11443500220775604,2,200,300,0.0001
0.5332382917404175,2,200,300,0.0002
0.11698451638221741,2,200,300,0.0004
0.04432167112827301,2,200,300,0.001
0.04158499091863632,2,200,300,0.002
0.040554579347372055,2,200,300,0.004
0.06744713336229324,2,200,300,0.01
0.06407207250595093,2,200,300,0.02
0.025919770821928978,2,200,300,0.04
0.027186932042241096,2,200,300,0.1
0.0257116612046957,2,250,1,0.0001
0.02608477883040905,2,250,1,0.0002
0.025831498205661774,2,250,1,0.0004
0.025964055210351944,2,250,1,0.001
0.02572626620531082,2,250,1,0.002
0.0736379623413086,2,250,1,0.004
0.0726039707660675,2,250,1,0.01
0.07313289493322372,2,250,1,0.02
0.07238919287919998,2,250,1,0.04
0.04560310021042824,2,250,1,0.1
0.027207111939787865,2,250,10,0.0001
0.025897471234202385,2,250,10,0.0002
0.050737164914608,2,250,10,0.0004
0.026171470060944557,2,250,10,0.001
0.028106290847063065,2,250,10,0.002
0.07129698991775513,2,250,10,0.004
0.02938237600028515,2,250,10,0.01
0.029042193666100502,2,250,10,0.02
0.08210601657629013,2,250,10,0.04
0.08918847888708115,2,250,10,0.1
0.041296351701021194,2,250,25,0.0001
0.03999636694788933,2,250,25,0.0002
0.04920337349176407,2,250,25,0.0004
0.06929277628660202,2,250,25,0.001
0.0412648469209671,2,250,25,0.002
0.0721401572227478,2,250,25,0.004
0.06873200088739395,2,250,25,0.01
0.06960862129926682,2,250,25,0.02
0.07389499992132187,2,250,25,0.04
0.0816975086927414,2,250,25,0.1
0.04365821182727814,2,250,50,0.0001
0.04229416698217392,2,250,50,0.0002
0.040941137820482254,2,250,50,0.0004
0.025737959891557693,2,250,50,0.001
0.06736619770526886,2,250,50,0.002
0.0694119930267334,2,250,50,0.004
0.06537565588951111,2,250,50,0.01
0.07225207984447479,2,250,50,0.02
0.07665956765413284,2,250,50,0.04
0.06543613225221634,2,250,50,0.1
0.07279477268457413,2,250,80,0.0001
0.05489812046289444,2,250,80,0.0002
0.03227083757519722,2,250,80,0.0004
0.04097606614232063,2,250,80,0.001
0.0483672171831131,2,250,80,0.002
0.04324282333254814,2,250,80,0.004
0.06414039433002472,2,250,80,0.01
0.07034223526716232,2,250,80,0.02
0.05209854990243912,2,250,80,0.04
0.05629090219736099,2,250,80,0.1
0.04494296386837959,2,250,100,0.0001
0.042013391852378845,2,250,100,0.0002
0.04147252067923546,2,250,100,0.0004
0.04938913881778717,2,250,100,0.001
0.06757424026727676,2,250,100,0.002
0.041198376566171646,2,250,100,0.004
